|id |node_id|interface_id|mac_address      |ip_address|vlan_id|first_seen             |last_seen              |status  |
|172|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:10:09.688|2025-09-24 14:11:10.968|INACTIVE|
|173|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:10:09.688|2025-09-24 14:11:10.968|INACTIVE|
|174|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:10:09.688|2025-09-24 14:11:10.968|INACTIVE|
|175|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:10:09.688|2025-09-24 14:11:10.968|INACTIVE|
|176|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:10:09.688|2025-09-24 14:11:10.968|INACTIVE|
|177|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:10:09.688|2025-09-24 14:11:10.968|INACTIVE|
|178|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:10:09.688|2025-09-24 14:11:10.968|INACTIVE|
|179|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:10:09.688|2025-09-24 14:11:10.968|INACTIVE|
|180|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:10:09.688|2025-09-24 14:11:10.968|INACTIVE|
|198|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:11:10.458|2025-09-24 14:11:11.475|INACTIVE|
|199|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:11:10.458|2025-09-24 14:11:11.475|INACTIVE|
|200|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:11:10.458|2025-09-24 14:11:11.475|INACTIVE|
|301|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|302|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|303|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|304|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|305|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|306|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|307|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|308|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|309|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|310|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|311|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|312|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|313|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|314|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|315|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|316|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|317|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|318|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|261|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|262|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|201|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|202|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|203|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|204|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|205|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|206|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|207|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|208|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|209|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|210|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|211|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|212|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|213|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|263|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|264|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|265|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|266|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|267|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|268|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|269|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|270|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|271|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|272|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|273|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|274|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|275|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|276|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|277|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|214|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|215|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|216|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|217|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|218|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|219|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|220|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:11:11.476|2025-09-24 14:11:12.401|INACTIVE|
|281|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|282|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|283|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|284|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|285|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|286|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|287|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|288|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|289|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|290|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|291|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|292|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|293|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|294|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|295|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|296|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|297|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|298|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|299|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|300|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:12:15.110|2025-09-24 14:13:16.200|INACTIVE|
|221|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|222|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|223|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|224|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|225|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|226|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|227|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|228|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|229|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|230|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|231|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|232|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|233|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|234|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|235|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|236|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|237|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|238|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|239|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|240|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:11:12.401|2025-09-24 14:12:13.509|INACTIVE|
|319|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|320|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:13:15.739|2025-09-24 14:13:16.958|INACTIVE|
|278|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|279|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|280|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:12:14.058|2025-09-24 14:12:15.110|INACTIVE|
|421|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|422|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|423|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|424|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|425|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|426|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|427|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|428|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|429|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|430|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|431|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|432|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|433|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|434|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|435|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|321|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|322|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|323|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|324|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|325|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|326|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|327|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|328|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|329|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|330|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|331|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|332|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|333|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|334|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|335|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|336|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|337|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|338|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|339|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|340|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:13:16.958|2025-09-24 14:13:18.095|INACTIVE|
|341|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|342|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|343|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|344|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|345|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|401|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|402|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|403|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|404|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|405|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|406|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|407|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|408|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|409|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|410|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|411|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|412|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|413|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|414|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|415|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|416|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|417|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|418|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|419|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:14:20.753|2025-09-24 14:15:21.957|INACTIVE|
|346|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|347|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|348|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|349|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|350|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|351|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|352|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|353|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|354|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|355|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|356|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|357|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|358|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|359|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|360|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:13:18.095|2025-09-24 14:14:19.228|INACTIVE|
|361|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|362|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|363|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|364|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|365|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|366|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|367|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|368|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|369|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|370|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|371|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|372|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|373|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|374|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|375|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|376|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|377|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|378|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|379|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|380|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:14:18.749|2025-09-24 14:14:19.763|INACTIVE|
|381|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|382|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|383|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|384|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|385|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|386|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|387|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
